id,keywords
22538,"[{'id': 170335, 'name': 'whipping'}, {'id': 175297, 'name': 'hipster'}, {'id': 175301, 'name': 'underage girlfriend'}, {'id': 175309, 'name': 'animated flashback'}, {'id': 175314, 'name': ""character's point of view camera shot""}, {'id': 175316, 'name': 'unconsciousness'}, {'id': 175321, 'name': 'girl fight'}, {'id': 175322, 'name': 'vegan'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
162374,[]
284305,"[{'id': 351, 'name': 'poison'}, {'id': 1328, 'name': 'secret'}, {'id': 3298, 'name': 'hallucination'}, {'id': 9826, 'name': 'murder'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10353, 'name': 'agoraphobia'}, {'id': 10721, 'name': 'pregnant'}, {'id': 33632, 'name': 'apartment'}, {'id': 41410, 'name': 'madness'}, {'id': 159315, 'name': 'mental health'}, {'id': 169925, 'name': 'hidden'}, {'id': 187844, 'name': 'flashback'}]"
21799,[]
201086,[]
56948,"[{'id': 966, 'name': 'beach'}, {'id': 5967, 'name': 'peru'}]"
214753,[]
266373,"[{'id': 18034, 'name': 'desert'}, {'id': 189108, 'name': 'buried treasure'}]"
886,"[{'id': 383, 'name': 'poker'}, {'id': 395, 'name': 'gambling'}, {'id': 2411, 'name': 'new orleans'}, {'id': 4427, 'name': 'honesty'}]"
14467,[]
268413,"[{'id': 207161, 'name': 'panzehir'}]"
205908,[]
17575,"[{'id': 187056, 'name': 'woman director'}]"
117232,[]
2924,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 417, 'name': 'corruption'}, {'id': 520, 'name': 'chicago'}, {'id': 657, 'name': 'fire'}, {'id': 1438, 'name': 'office'}, {'id': 2733, 'name': 'firemen'}, {'id': 3883, 'name': 'danger of life'}, {'id': 5340, 'name': 'investigation'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10084, 'name': 'rescue'}, {'id': 11363, 'name': 'arson'}, {'id': 14601, 'name': 'explosion'}, {'id': 159319, 'name': 'pyromaniac'}]"
100241,"[{'id': 634, 'name': 'soul'}, {'id': 2011, 'name': 'queen'}, {'id': 2095, 'name': 'anti hero'}, {'id': 2486, 'name': 'fantasy'}, {'id': 3071, 'name': 'prince'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11408, 'name': 'gargoyles'}, {'id': 14955, 'name': 'fighting'}, {'id': 15001, 'name': 'demon'}, {'id': 33783, 'name': 'dark'}, {'id': 156395, 'name': 'imax'}, {'id': 209714, 'name': '3d'}]"
64924,[]
204435,"[{'id': 1308, 'name': 'secret identity'}, {'id': 9715, 'name': 'superhero'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 10390, 'name': 'hindi'}, {'id': 10540, 'name': 'bollywood'}, {'id': 14675, 'name': 'lethal virus'}, {'id': 18011, 'name': 'pregnant woman'}]"
1435,"[{'id': 222, 'name': 'schizophrenia'}, {'id': 237, 'name': 'gay'}, {'id': 279, 'name': 'usa'}, {'id': 570, 'name': 'rape'}, {'id': 1556, 'name': 'texas'}, {'id': 1565, 'name': 'loss of sense of reality'}, {'id': 2468, 'name': 'foster parents'}, {'id': 9457, 'name': 'single'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 14534, 'name': 'relationship'}, {'id': 18130, 'name': 'psychopathy'}, {'id': 156195, 'name': 'family feud'}, {'id': 171119, 'name': 'electro shock'}]"
26326,"[{'id': 578, 'name': 'rock and roll'}, {'id': 4470, 'name': 'punk'}, {'id': 9783, 'name': 'bong'}, {'id': 11196, 'name': 'rebellion'}, {'id': 11663, 'name': 'camp'}, {'id': 155614, 'name': 'ramones'}]"
354285,"[{'id': 818, 'name': 'based on novel'}, {'id': 931, 'name': 'jealousy'}, {'id': 3344, 'name': 'letter'}, {'id': 9748, 'name': 'revenge'}, {'id': 10937, 'name': 'memory'}, {'id': 187844, 'name': 'flashback'}]"
35221,"[{'id': 10183, 'name': 'independent film'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
370524,[]
35951,[]
90041,[]
278774,"[{'id': 1691, 'name': 'dance'}, {'id': 6270, 'name': 'high school'}, {'id': 7714, 'name': 'step brother'}, {'id': 13130, 'name': 'teenager'}, {'id': 155722, 'name': 'teen comedy'}, {'id': 189964, 'name': 'high school rivalry'}, {'id': 196905, 'name': 'step siblings'}, {'id': 198780, 'name': 'obedience'}, {'id': 207468, 'name': 'app'}, {'id': 212015, 'name': 'stepbrother stepsister relationship'}, {'id': 212795, 'name': 'blended family'}]"
2929,"[{'id': 279, 'name': 'usa'}, {'id': 818, 'name': 'based on novel'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 154802, 'name': 'silent film'}, {'id': 191406, 'name': 'thomas edison'}, {'id': 210184, 'name': '1910s'}, {'id': 223530, 'name': 'creative'}, {'id': 232824, 'name': 'j. searle dawley'}]"
53220,"[{'id': 9981, 'name': 'bugs bunny'}, {'id': 33688, 'name': 'hunting'}, {'id': 158899, 'name': 'daffy duck'}, {'id': 185008, 'name': 'elmer fudd'}]"
1714,"[{'id': 2137, 'name': 'totalitarian regime'}, {'id': 2733, 'name': 'firemen'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5737, 'name': 'book burning'}, {'id': 162988, 'name': 'dystopic future'}]"
68551,"[{'id': 8029, 'name': 'drama'}, {'id': 10267, 'name': 'comedy'}]"
53780,"[{'id': 4379, 'name': 'time travel'}, {'id': 8250, 'name': 'victorian england'}, {'id': 162846, 'name': 'ghost'}, {'id': 193263, 'name': 'old mansion'}]"
308686,"[{'id': 10225, 'name': 'pageant'}, {'id': 11612, 'name': 'hospital'}, {'id': 173066, 'name': 'postal worker'}, {'id': 207317, 'name': 'christmas'}]"
54583,"[{'id': 2519, 'name': 'canadian'}, {'id': 8201, 'name': 'satire'}]"
8358,"[{'id': 911, 'name': 'exotic island'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 5605, 'name': 'volleyball'}, {'id': 9957, 'name': 'loneliness'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 155746, 'name': 'deserted island'}, {'id': 157524, 'name': 'tropical island'}, {'id': 170319, 'name': 'survival skills'}]"
25471,"[{'id': 478, 'name': 'china'}, {'id': 9758, 'name': 'deception'}, {'id': 217807, 'name': 'street performer'}, {'id': 229409, 'name': 'master and student'}]"
131940,[]
105843,"[{'id': 2137, 'name': 'totalitarian regime'}]"
48798,"[{'id': 159753, 'name': 'ensemble cast'}]"
15021,"[{'id': 1009, 'name': 'baby'}, {'id': 6095, 'name': 'house'}, {'id': 9853, 'name': 'paranormal'}, {'id': 15346, 'name': 'old dark house'}, {'id': 33494, 'name': 'couple'}, {'id': 33505, 'name': 'gothic'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 201168, 'name': 'baby monitor'}]"
389425,[]
58526,[]
24799,"[{'id': 83, 'name': 'saving the world'}, {'id': 3133, 'name': 'vampire'}, {'id': 12564, 'name': 'werewolf'}]"
47413,"[{'id': 4458, 'name': 'post-apocalyptic'}, {'id': 10183, 'name': 'independent film'}, {'id': 10349, 'name': 'survival'}]"
63006,"[{'id': 7090, 'name': 'goa'}, {'id': 33067, 'name': 'drug bust'}, {'id': 33088, 'name': 'rave party'}]"
86632,[]
11625,"[{'id': 2343, 'name': 'magic'}, {'id': 3035, 'name': 'roman'}, {'id': 6093, 'name': 'assault'}, {'id': 6716, 'name': 'galier'}, {'id': 6976, 'name': 'druid'}]"
7974,"[{'id': 351, 'name': 'poison'}, {'id': 730, 'name': 'factory worker'}, {'id': 1533, 'name': 'isolation'}, {'id': 1787, 'name': 'helsinki'}, {'id': 5468, 'name': 'monotony'}, {'id': 5564, 'name': 'match'}, {'id': 9826, 'name': 'murder'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10183, 'name': 'independent film'}, {'id': 10707, 'name': 'mother daughter relationship'}]"
51927,[]
429070,[]
594,"[{'id': 242, 'name': 'new york'}, {'id': 822, 'name': 'airport'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1638, 'name': 'translation'}, {'id': 1846, 'name': 'craftsman'}, {'id': 2080, 'name': 'stewardess'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2568, 'name': 'language barrier'}, {'id': 3013, 'name': 'jfk international airport'}, {'id': 3014, 'name': 'immigration law'}, {'id': 3015, 'name': 'fast food restaurant'}, {'id': 3016, 'name': 'security camera'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3018, 'name': 'saxophonist'}, {'id': 3019, 'name': 'autograph'}, {'id': 3022, 'name': 'passport'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 6054, 'name': 'friendship'}]"
41020,"[{'id': 9826, 'name': 'murder'}, {'id': 155733, 'name': 'old house'}, {'id': 156178, 'name': 'hand'}, {'id': 166862, 'name': 'severed hand'}, {'id': 174448, 'name': 'piano player'}]"
241562,"[{'id': 949, 'name': 'terrorist'}, {'id': 1293, 'name': 'asia'}, {'id': 3070, 'name': 'mercenary'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 33705, 'name': 'agent'}, {'id': 170865, 'name': 'child kidnapping'}]"
143602,[]
293471,"[{'id': 187056, 'name': 'woman director'}]"
50704,[]
93828,"[{'id': 703, 'name': 'detective'}, {'id': 782, 'name': 'assassin'}, {'id': 10051, 'name': 'heist'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 15009, 'name': 'criminal'}]"
294483,[]
