adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,354285,tt4827986,en,The Sense of an Ending,A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.,5.655716,/gvW0Ki7pEv4iZYbtGwgcvqR6s1c.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Origin Pictures', 'id': 8088}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2017-03-10,0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Unravel the truth,The Sense of an Ending,False,6.7,20
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.lovesteaks.de/,239030,tt2960270,de,Love Steaks,"A luxury hotel. Steaks frizzle, muffintops getting massaged. Clemens (rare) joins the wellness area as a rookie.  Lara (well-done) needs to assert herself in the kitchen pack.  The elevator brings the two of them together.  They encounter each other, until they clash.",1.932176,/lohnIBxV3n4GlHo4sGEYfqQiR69.jpg,"[{'name': ""Hochschule für Film und Fernsehen 'Konrad Wolf'"", 'id': 19673}, {'name': 'MAMOKO Entertainment', 'id': 60990}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-06-29,0,89.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Love Steaks,False,5.6,19
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,390376,tt4767340,ru,Тряпичный союз,"The life of quiet teenager Vanya suddenly change after he meets a three young men who call themselves ""Rag Union"".",0.145502,/Aw9QgrQNvf6ioiWETJHggaS4CPV.jpg,"[{'name': 'Koktebel Film Company', 'id': 7157}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2015-12-30,0,97.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Rag Union,False,7.3,3
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10769, 'name': 'Foreign'}]",,83876,tt0077868,zh,Long xie shi san ying,"Eagle Chief Yoh Xi-hung raises orphans to be his personal killers. One such is Chik Ming-sing who now wants to put his killer life behind him. When the Eagle Clan come after him, a stranger called Cheuk comes to his assistance It turns out that Cheuk is the son of a family who were robbed and murdered by the Eagles. Now they will team up to destroy the evil clan.",0.470995,/tpOVfLNNmWQFNJrfrAnLmdsx8pT.jpg,"[{'name': 'Shaw Brothers', 'id': 5798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1978-09-13,0,90.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Avenging Eagle,False,6.4,5
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,36630,tt0101004,en,Zandalee,"Bored with her marriage to burnt out poet turned corporate executive Thierry, Zandalee falls prey to an old friend of her husband, the manipulative and egotistical Johhny and becomes enmeshed in a sensual, passionate and destructive affair.",2.217656,/sW7nX30z07kmmstuI9S9s5ZSSAb.jpg,"[{'name': 'Electric Pictures', 'id': 20616}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-05-09,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One woman... two men... one driven by desire. The other driven to the edge.,Zandalee,False,4.2,23
False,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/uobgqpLQff9WvxGKE2OSvXv1RHm.jpg', 'backdrop_path': '/c7pMKwv5NzIN6N3KM4L8fYMTtPw.jpg'}",2600000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,9730,tt0087298,en,Friday the 13th: The Final Chapter,"After the Crystal Lake Massacres, Jason is pronounced dead and taken to the hospital morgue, where he is mysteriously revived, allowing his diabolical killing spree to continue at the camp where the gruesome slaughtering began. But this time, in addition to terrified teenagers, he meets a young boy named Tommy who has a special talent for horror masks and make up, leading up to a horrifying, bloody battle! Has Jason finally met his match?",10.175913,/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Friday Four, Inc.', 'id': 93280}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-04-13,32980880,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Jason's Back, and this is the one you've been screaming for.",Friday the 13th: The Final Chapter,False,5.9,241
False,,8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,24056,tt0471041,en,The Tournament,"Every ten or seven years in an unsuspecting town, The Tournament takes place. A battle royale between 30 of the world's deadliest assassins. The last man standing receiving the $10,000,000 cash prize and the title of Worlds No 1, which itself carries the legendary million dollar a bullet price tag.",8.904174,/zVkPQAIoCNDc8khNjmSAiTb3lV5.jpg,"[{'name': 'Sherwood Schwartz Productions', 'id': 5422}, {'name': 'Mann Made Films', 'id': 23735}, {'name': 'Storitel', 'id': 23737}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-05-01,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Every 10 years, the world's greatest assassins gather... Only one will survive.",The Tournament,False,5.8,186
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,10406,tt0104187,en,Encino Man,"High school misfits Stoney and Dave discover a long-frozen primeval man from the past in their back yard. But the thawed-out Link, as the boys have named him, quickly becomes a wild card in the teens' already zany Southern California lives. After a shave and some new clothes, Link's presence at school makes the daily drudgery a lot more interesting.",8.000189,/xRR9CLZOEKxAt4CNcFe7R7A4ptj.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Touchwood Pacific Partners 1', 'id': 8830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-05-22,40693477,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,When the stone age meets the rock age.,Encino Man,False,5.6,197
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,66775,tt0069528,en,Young Winston,"This historical drama is an account of the early life of British politician Winston Churchill, including his childhood years, his time as a war correspondent in Africa, and culminating with his first election to Parliament.",1.288199,/lBrw76I5NSsHwS8IcPPCe49JjqC.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1972-07-20,0,157.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rebel Soldier Hustler Prisoner Fugitive Firebrand,Young Winston,False,7.0,15
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,62978,tt0067701,fr,La Salamandre,"Two men, arty though somewhat staid, are drawn to the spirited and quixotic Rosemonde....",0.187435,/dx6Pm0akwdxWo3wfIPhp6TWLiVl.jpg,"[{'name': 'Filmograph S.A.', 'id': 8451}, {'name': 'Forum Films', 'id': 20550}, {'name': 'Svocine', 'id': 75848}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1971-10-27,0,125.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Salamander,False,7.4,5
False,,0,"[{'id': 10402, 'name': 'Music'}]",,413232,tt0032847,en,"No, No, Nanette","Perky young Nanette attempts to save the marriage of her uncle and aunt by untangling Uncle Jimmy from several innocent but ensnaring flirtations. Attempting one such unentanglement, Nanette enlists the help of theatrical producer Bill Trainor, who promptly falls in love with her. The same thing happens when artist Tom Gillespie is called on for help. But soon Uncle Jimmy's flirtations become too numerous, and Nanette's romances with Tom and Bill run into trouble. Will Uncle Jimmy's marriage survive, and will Nanette find happiness with Tom, Bill, or somebody else?",0.002995,/wJt6NAeK3QKz1iyR8cJWFpY0B22.jpg,"[{'name': 'Suffolk Productions', 'id': 15045}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-12-19,0,96.0,[],Released,,"No, No, Nanette",False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,44123,tt0307403,en,Sam Kinison: Breaking the Rules,"This is a great performance. Through yelling and energetic story-telling, he talks about marriage, drugs, being arrested (thanks to his ex-wife), pleasing women, religion, and much, much more.",0.028043,/l4pligKABQknfKMTdpAxz3PjTJW.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-04-17,0,50.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sam Kinison: Breaking the Rules,False,6.6,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,56724,tt0023686,en,What Price Hollywood?,"The career of a waitress takes off when she meets an amiable drunken Hollywood producer. Sassy and ambitious waitress Mary Evans (Constance Bennett) amuses and befriends seldom-sober director Max Carey (Lowell Sherman), who stumbles into her restaurant. Max invites Mary to his film première and, after a night of drinking and carousing, Mary charms her way into a screen test and then a contract with a movie studio. Just as Mary finds her dreams coming true and her career on the upswing, Cary’s life and career begins its descent.",0.694158,/9QvBGIOA39lZ1Ood9Q7ZZq33Bdd.jpg,"[{'name': 'RKO Pathé Pictures', 'id': 13892}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-06-24,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,What Price Hollywood?,False,5.7,9
False,"{'id': 343297, 'name': 'My Little Pony: Equestria Girls Collection', 'poster_path': '/4M2ILVXIbwMRWdAlqRRdVLHua4T.jpg', 'backdrop_path': '/xZQpaBH9UOhTx5WWV9ND5mudi1Q.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",http://www.mlpeg.com,292177,tt3529198,en,My Little Pony: Equestria Girls - Rainbow Rocks,"Music rules and rainbows rock as Twilight Sparkle and pals compete for the top spot in the Canterlot High ""Mane Event"" talent show. The girls must rock their way to the top, and outshine rival Adagio Dazzle and her band The Dazzlings, to restore harmony back to Canterlot High.",1.340019,/xcSrR4HXHsFXqjAg8nY7y6JMAG4.jpg,"[{'name': 'DHX Media', 'id': 7225}, {'name': 'Hasbro Studios', 'id': 22826}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-09-27,0,75.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,"To Restore Harmony, The Bands Must Battle!",My Little Pony: Equestria Girls - Rainbow Rocks,False,6.6,19
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,250852,tt3460064,en,The Notorious Mr. Bout,"Viktor Bout was a war profiteer, an entrepreneur, an aviation tycoon, an arms dealer, and—strangest of all—a documentary filmmaker. The Notorious Mr. Bout is the ultimate rags-to-riches-to-prison memoir, documented by the last man you'd expect to be holding the camera.",0.154342,/1Xz5XxPQqPWJRJspDTfYy47UZ5o.jpg,[],[],2014-01-17,0,94.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Notorious Mr. Bout,False,4.8,4
False,,0,"[{'id': 37, 'name': 'Western'}]",,41058,tt0041497,en,I Shot Jesse James,Bob Ford murders his best friend Jesse James in order to obtain a pardon that will free him to marry his girlfriend but is plagued by guilt and self-disgust.,3.07047,/ntdBUSwp2aoktTkOKF5YJcR5Gyf.jpg,"[{'name': 'Lippert Pictures', 'id': 4946}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1949-02-26,0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THE THRILLING AND COLORFUL LAST DAYS OF AMERICA'S MOST FABULOUS OUTLAW...POWERFULLY WRITTEN IN GUNSMOKE!,I Shot Jesse James,False,6.4,14
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]",http://narcoculture.com/,159012,tt2504022,en,Narco Cultura,"To a growing number of Mexicans and Latinos in the Americas, narco-traffickers have become iconic outlaws and the new models of fame and success. They represent a pathway out of the ghetto, nurturing a new American dream fueled by the war on drugs. Narco Cultura looks at this explosive phenomenon from within, exposing cycles of addiction to money, drugs, and violence that are rapidly gaining strength on both sides of the U.S.-Mexico border",1.551364,/jEnzEThFH7hdh2l88IdkPz62NOq.jpg,"[{'name': 'Parts and Labor', 'id': 6531}, {'name': 'K5 International', 'id': 6715}, {'name': 'Cinedigm', 'id': 20659}, {'name': 'Ocean Size Pictures', 'id': 22112}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-22,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The Hits Just Keep on Coming,Narco Cultura,False,7.1,26
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,42053,tt1506458,en,Witchville,"When Prince Malachy returns to his father’s kingdom after the Crusades his first impression is that a bad harvest is the reason that the villagers are sick and hungry. But all is not as it seems and a stranger to the village, warns the new king that a dark force is the cause of their ills.",1.016529,/q4cRqdKAPRxGdk6r150hQZv5EU2.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-22,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Witchville,False,4.5,9
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,127856,tt2098628,fr,Augustine,"Set in Belle Époque France, the story follows nineteen-year-old ""hysteria"" patient Augustine, the star of Professor Charcot's experiments in hypnosis, as she transitions from object of study to object of desire.",1.435618,/7RWCu5ZmfyuUeWaDDIvv70djcbE.jpg,"[{'name': 'Dharamsala', 'id': 6937}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-11-07,0,102.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Augustine,False,5.7,13
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",,65656,tt0044409,fr,Les belles de nuit,"A young composer has vivid dreams of the past that reflect, yet conflict with his waking life.",0.363916,/ntyPek8OuK6YuWUMSRAU4lVPH1Y.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1952-11-14,0,87.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Beauties of the Night,False,5.0,2
False,,0,[],,184507,tt0016226,en,The Plastic Age,"Hugh Carver is an athletic star and a freshman at Prescott College. He falls in love with Cynthia Day, a popular girl who loves to go to parties. He finds that it is impossible to please her and still keep up with his studies and his athletic training, and soon the two face some difficult decisions.",0.071666,/lJHpNhQ09cKHZraFdyWTqcuF1Xv.jpg,[],[],1925-12-14,0,73.0,[],Released,,The Plastic Age,False,5.0,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",,13461,tt0443584,it,Melissa P.,"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way.",5.257142,/Cz7ZbqtgUiqKwcmZrkIpHMt8aU.jpg,"[{'name': 'Bess Movie', 'id': 3068}, {'name': 'Pentagrama Films', 'id': 50800}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2005-11-18,5151936,100.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,You have to lose yourself before you can find yourself,Melissa P.,False,4.1,96
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,48798,tt1686782,en,Love and Distrust,"This collection of five short films artfully portrays desire's ability to both empower and destroy those who encounter it. In ""The Summer House,"" sultry teen Jane (Talulah Riley) is courted by a former beau, Richard (Robert Pattinson), during the chaotic summer of 1969. Other tales revolve around a waitress (Amy Adams) desperate to rescue her young daughter, and a techie (James Franco) who uses gadgets to keep emotions at bay.",1.213417,/7uuVzCB04DAncrN51A5VYnJvpFC.jpg,[],[],2010-08-16,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Love and Distrust,False,4.8,11
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,44126,tt0098333,en,Sinbad of the Seven Seas,"Fantasy tale based on the tale of the legendary sailor. Here Sinbad must recover five magical stones to free the city of Basra from the evil spell cast by a wizard. His journey takes him to the isle of the Amazons where the queen tries to capture him, to a battle with ghost warriors on the isle of the dead, and ultimately to a battle with his own double.",1.525287,/rdOuBw4Bx50qjdcYTEMTu0knUSv.jpg,"[{'name': 'Cannon Films', 'id': 4110}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-04-01,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He must conquer evil on land and at sea!,Sinbad of the Seven Seas,False,3.7,9
